circ_id,strand,circ_type,gene_id,gene_name,gene_type
"chr12:48833277|48834497","-","exon","DDX23","NA","protein_coding"
"chr12:48837281|48837657","-","exon","DDX23","NA","protein_coding"
"chr12:48843940|48845782","-","exon","DDX23","NA","protein_coding"
"chr12:48939655|48941188","-","exon","ARF3","NA","protein_coding"
"chr12:49004964|49013110","-","exon","PRKAG1","NA","protein_coding"
"chr12:49042561|49048769","-","exon","KMT2D","NA","protein_coding"
"chr12:49460770|49490731","+","exon","SPATS2","NA","protein_coding"
"chr12:49489465|49490731","+","exon","SPATS2","NA","protein_coding"
"chr12:49494741|49500205","+","exon","SPATS2","NA","protein_coding"
"chr12:49496833|49500205","+","exon","SPATS2","NA","protein_coding"
"chr12:49661966|49668554","-","exon","FMNL3","NA","protein_coding"
"chr12:49665832|49668554","-","exon","FMNL3","NA","protein_coding"
"chr12:49991998|49992655","-","exon","RACGAP1","NA","protein_coding"
"chr12:50016631|50018589","-","exon","RACGAP1","NA","protein_coding"
"chr12:50094437|50096972","+","exon","SMARCD1","NA","protein_coding"
"chr12:50134546|50138617","-","exon","CERS5","NA","protein_coding"
"chr12:50137728|50138617","-","exon","CERS5","NA","protein_coding"
"chr12:50412405|50441643","+","exon","LARP4","NA","protein_coding"
"chr12:50412405|50454417","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50429090","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50430570","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50435624","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50437838","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50441643","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50454417","+","exon","LARP4","NA","protein_coding"
"chr12:50427762|50461347","+","exon","SNORD133,LARP4","NA","snoRNA,protein_coding"
"chr12:50427765|50430570","+","exon","LARP4","NA","protein_coding"
"chr12:50427765|50435624","+","exon","LARP4","NA","protein_coding"
"chr12:50430495|50435624","+","exon","LARP4","NA","protein_coding"
"chr12:50430495|50437838","+","exon","LARP4","NA","protein_coding"
"chr12:50430495|50440549","+","exon","LARP4","NA","protein_coding"
"chr12:50430495|50441643","+","exon","LARP4","NA","protein_coding"
"chr12:50430495|50454417","+","exon","LARP4","NA","protein_coding"
"chr12:50435488|50437838","+","exon","LARP4","NA","protein_coding"
"chr12:50435488|50440549","+","exon","LARP4","NA","protein_coding"
"chr12:50435488|50441643","+","exon","LARP4","NA","protein_coding"
"chr12:50437735|50441643","+","exon","LARP4","NA","protein_coding"
"chr12:50453460|50454417","+","exon","LARP4","NA","protein_coding"
"chr12:50454314|50461347","+","exon","SNORD133,LARP4","NA","snoRNA,protein_coding"
"chr12:50454314|50467120","+","exon","SNORD133,LARP4","NA","snoRNA,protein_coding"
"chr12:50625976|50660319","+","exon","DIP2B,RNU6-238P,RNU6-769P","NA","protein_coding,pseudogene,pseudogene"
"chr12:50671186|50674629","+","exon","DIP2B","NA","protein_coding"
"chr12:50671186|50675448","+","exon","DIP2B","NA","protein_coding"
"chr12:50671186|50680763","+","exon","DIP2B","NA","protein_coding"
"chr12:50685833|50697175","+","exon","DIP2B","NA","protein_coding"
"chr12:50704140|50708562","+","exon","DIP2B","NA","protein_coding"
"chr12:50731369|50732536","+","exon","DIP2B","NA","protein_coding"
"chr12:50734135|50737110","+","exon","DIP2B","NA","protein_coding"
"chr12:50780140|50796009","+","exon","ATF1","NA","protein_coding"
"chr12:50780140|50809589","+","exon","ATF1","NA","protein_coding"
"chr12:50780140|50814439","+","exon","ATF1","NA","protein_coding"
"chr12:50795909|50809589","+","exon","ATF1","NA","protein_coding"
"chr12:50814010|50814439","+","exon","ATF1","NA","protein_coding"
"chr12:50990795|50996972","-","exon","SLC11A2","NA","protein_coding"
"chr12:51008476|51010766","-","exon","SLC11A2","NA","protein_coding"
"chr12:51049034|51056502","+","exon","LETMD1","NA","protein_coding"
"chr12:51049034|51058128","+","exon","LETMD1","NA","protein_coding"
"chr12:51053812|51056502","+","exon","LETMD1","NA","protein_coding"
"chr12:51055835|51056502","+","exon","LETMD1","NA","protein_coding"
"chr12:51067673|51067969","-","exon","CSRNP2","NA","protein_coding"
"chr12:51073823|51074082","-","exon","CSRNP2","NA","protein_coding"
"chr12:51098776|51102025","-","exon","TFCP2","NA","protein_coding"
"chr12:51101935|51104203","-","exon","TFCP2","NA","protein_coding"
"chr12:51103670|51104203","-","exon","TFCP2","NA","protein_coding"
"chr12:51103670|51116420","-","exon","TFCP2","NA","protein_coding"
"chr12:51106525|51117747","-","exon","TFCP2","NA","protein_coding"
"chr12:51106525|51118772","-","exon","TFCP2","NA","protein_coding"
"chr12:51110877|51117747","-","exon","TFCP2","NA","protein_coding"
"chr12:51116315|51117747","-","exon","TFCP2","NA","protein_coding"
"chr12:51116315|51118772","-","exon","TFCP2","NA","protein_coding"
"chr12:51240343|51241116","+","exon","DAZAP2","NA","protein_coding"
"chr12:51284716|51292344","-","exon","BIN2","NA","protein_coding"
"chr12:51288108|51295878","-","exon","BIN2","NA","protein_coding"
"chr12:51291591|51292341","-","exon","BIN2","NA","protein_coding"
"chr12:51291591|51292344","-","exon","BIN2","NA","protein_coding"
"chr12:51291591|51295878","-","exon","BIN2","NA","protein_coding"
"chr12:51291591|51299714","-","exon","BIN2","NA","protein_coding"
"chr12:51295796|51297164","-","exon","BIN2","NA","protein_coding"
"chr12:51295796|51299714","-","exon","BIN2","NA","protein_coding"
"chr12:51297089|51299714","-","exon","BIN2","NA","protein_coding"
"chr12:51299203|51299714","-","exon","BIN2","NA","protein_coding"
"chr12:51302020|51303141","-","exon","BIN2","NA","protein_coding"
"chr12:51302020|51313903","-","exon","BIN2","NA","protein_coding"
"chr12:51745903|51751593","+","exon","SCN8A","NA","protein_coding"
"chr12:51986818|51991993","+","exon","RNU6-574P,ACVR1B","NA","pseudogene,protein_coding"
"chr12:52073575|52073902","+","exon","ATG101","NA","protein_coding"
"chr12:53016473|53022627","+","exon","EIF4B","NA","protein_coding"
"chr12:53016473|53028188","+","exon","EIF4B","NA","protein_coding"
"chr12:53021806|53022627","+","exon","EIF4B","NA","protein_coding"
"chr12:53027782|53028188","+","exon","EIF4B","NA","protein_coding"
"chr12:53033806|53037622","+","exon","EIF4B","NA","protein_coding"
"chr12:53314298|53315782","-","exon","AAAS","NA","protein_coding"
"chr12:53454726|53462567","+","exon","PCBP2","NA","protein_coding"
"chr12:53454726|53471807","+","exon","PCBP2-OT1,PCBP2","NA","lncRNA,protein_coding"
"chr12:53455885|53459403","+","exon","PCBP2","NA","protein_coding"
"chr12:53455885|53461143","+","exon","PCBP2","NA","protein_coding"
"chr12:53531744|53533259","-","exon","ATF7","NA","protein_coding"
"chr12:53531744|53534659","-","exon","ATF7","NA","protein_coding"
"chr12:53534502|53537552","-","exon","ATF7","NA","protein_coding"
"chr12:53719739|53722183","-","exon","CALCOCO1","NA","protein_coding"
"chr12:54343225|54348051","+","exon","COPZ1,RN7SL744P","NA","protein_coding,pseudogene"
"chr12:54401585|54402093","-","exon","ITGA5","NA","protein_coding"
"chr12:54408756|54409597","-","exon","ITGA5","NA","protein_coding"
"chr12:54511803|54517938","+","exon","NCKAP1L","NA","protein_coding"
"chr12:54516896|54517938","+","exon","NCKAP1L","NA","protein_coding"
"chr12:54526528|54528377","+","exon","NCKAP1L","NA","protein_coding"
"chr12:54535104|54536245","+","exon","NCKAP1L","NA","protein_coding"
"chr12:55789075|55800900","-","exon","SARNP","NA","protein_coding"
"chr12:55789075|55803728","-","exon","SARNP","NA","protein_coding"
"chr12:55800562|55803728","-","exon","SARNP","NA","protein_coding"
"chr12:56002212|56002720","+","exon","SUOX","NA","protein_coding"
"chr12:56133417|56134428","+","exon","ESYT1","NA","protein_coding"
"chr12:56159587|56160320","+","exon","MYL6","NA","protein_coding"
"chr12:56168060|56170208","-","exon","SMARCC2","NA","protein_coding"
"chr12:56169529|56170208","-","exon","SMARCC2","NA","protein_coding"
"chr12:56169776|56170208","-","exon","SMARCC2","NA","protein_coding"
"chr12:56173696|56174764","-","exon","SMARCC2","NA","protein_coding"
"chr12:56213958|56216613","-","exon","RNF41","NA","protein_coding"
"chr12:56224834|56226419","+","exon","NABP2","NA","protein_coding"
"chr12:56275996|56282991","-","exon","CS","NA","protein_coding"
"chr12:56282420|56282991","-","exon","CS","NA","protein_coding"
"chr12:56285916|56286645","-","exon","CS","NA","protein_coding"
"chr12:56348529|56349636","-","exon","STAT2","NA","protein_coding"
"chr12:56477660|56478262","-","exon","GLS2","NA","protein_coding"
"chr12:56603359|56605327","-","exon","BAZ2A","NA","protein_coding"
"chr12:56604217|56605327","-","exon","BAZ2A","NA","protein_coding"
"chr12:56609736|56613233","-","exon","BAZ2A","NA","protein_coding"
"chr12:56642458|56643958","-","exon","SNORD59B,ATP5F1B","NA","snoRNA,protein_coding"
"chr12:56643403|56643587","-","exon","ATP5F1B","NA","protein_coding"
"chr12:56643403|56645353","-","exon","SNORD59B,SNORD59A,ATP5F1B","NA","snoRNA,snoRNA,protein_coding"
"chr12:56664776|56673065","-","exon","PTGES3,RN7SL809P","NA","protein_coding,pseudogene"
"chr12:56666204|56670364","-","exon","PTGES3","NA","protein_coding"
"chr12:56666204|56673065","-","exon","PTGES3,RN7SL809P","NA","protein_coding,pseudogene"
"chr12:56670275|56673065","-","exon","PTGES3,RN7SL809P","NA","protein_coding,pseudogene"
"chr12:56671749|56673065","-","exon","PTGES3","NA","protein_coding"
"chr12:56734147|56739363","-","exon","PRIM1","NA","protein_coding"
"chr12:56734147|56744123","-","exon","PRIM1","NA","protein_coding"
"chr12:56738434|56744123","-","exon","PRIM1","NA","protein_coding"
"chr12:56739294|56744123","-","exon","PRIM1","NA","protein_coding"
"chr12:56741435|56744123","-","exon","PRIM1","NA","protein_coding"
"chr12:57069234|57072912","-","exon","NEMP1","NA","protein_coding"
"chr12:57098505|57100090","-","exon","STAT6","NA","protein_coding"
"chr12:57246804|57248198","-","exon","STAC3","NA","protein_coding"
"chr12:57280358|57284056","-","exon","R3HDM2","NA","protein_coding"
"chr12:57280358|57292667","-","exon","R3HDM2","NA","protein_coding"
"chr12:57280358|57296551","-","exon","R3HDM2","NA","protein_coding"
"chr12:57283824|57284056","-","exon","R3HDM2","NA","protein_coding"
"chr12:57288857|57296551","-","exon","R3HDM2","NA","protein_coding"
"chr12:57289009|57296551","-","exon","R3HDM2","NA","protein_coding"
"chr12:57292572|57296551","-","exon","R3HDM2","NA","protein_coding"
"chr12:57297328|57310463","-","exon","R3HDM2","NA","protein_coding"
"chr12:57303176|57310463","-","exon","R3HDM2","NA","protein_coding"
"chr12:57310264|57395818","-","exon","R3HDM2","NA","protein_coding"
"chr12:5732520|5750970","-","exon","ANO2","NA","protein_coding"
"chr12:57475016|57475290","-","intron","ARHGAP9","NA","protein_coding"
"chr12:57498157|57498623","+","exon","MARS","NA","protein_coding"
"chr12:5750836|5854141","-","exon","ANO2","NA","protein_coding"
"chr12:57533953|57534452","-","exon","DCTN2","NA","protein_coding"
"chr12:57535056|57535845","-","exon","DCTN2","NA","protein_coding"
"chr12:57696275|57720518","+","exon","OS9","NA","protein_coding"
"chr12:57718146|57719182","+","exon","OS9","NA","protein_coding"
"chr12:57718993|57719182","+","exon","OS9","NA","protein_coding"
"chr12:57945628|57953689","+","exon","ATP23","NA","protein_coding"
"chr12:57946995|57953689","+","exon","ATP23","NA","protein_coding"
"chr12:57951758|57953689","+","exon","ATP23","NA","protein_coding"
"chr12:5799507|5830489","-","exon","ANO2","NA","protein_coding"
"chr12:5799507|5832603","-","exon","ANO2","NA","protein_coding"
"chr12:5799507|5854141","-","exon","ANO2","NA","protein_coding"
"chr12:5827769|5832603","-","exon","ANO2","NA","protein_coding"
"chr12:59704772|59705018","+","exon","SLC16A7","NA","protein_coding"
"chr12:5981786|5985665","-","exon","VWF","NA","protein_coding"
"chr12:62294179|62321609","+","exon","USP15","NA","protein_coding"
"chr12:62294179|62325933","+","exon","USP15","NA","protein_coding"
"chr12:62294179|62355475","+","exon","USP15","NA","protein_coding"
"chr12:62302790|62325933","+","exon","USP15","NA","protein_coding"
"chr12:62314790|62325933","+","exon","USP15","NA","protein_coding"
"chr12:62314790|62355475","+","exon","USP15","NA","protein_coding"
"chr12:62321464|62325933","+","exon","USP15","NA","protein_coding"
"chr12:62321464|62355475","+","exon","USP15","NA","protein_coding"
"chr12:62325872|62355475","+","exon","USP15","NA","protein_coding"
"chr12:62349221|62355475","+","exon","USP15","NA","protein_coding"
"chr12:62349221|62384302","+","exon","USP15","NA","protein_coding"
"chr12:62381135|62396398","+","exon","USP15","NA","protein_coding"
"chr12:62381490|62384302","+","exon","USP15","NA","protein_coding"
"chr12:62384078|62384302","+","exon","USP15","NA","protein_coding"
"chr12:62384078|62389514","+","exon","USP15","NA","protein_coding"
"chr12:62484170|62499048","+","exon","MON2","NA","protein_coding"
"chr12:62484170|62501698","+","exon","MON2","NA","protein_coding"
"chr12:62484170|62508480","+","exon","MON2","NA","protein_coding"
"chr12:62498919|62501698","+","exon","MON2","NA","protein_coding"
"chr12:62500783|62508480","+","exon","MON2","NA","protein_coding"
"chr12:62524515|62526102","+","exon","MON2","NA","protein_coding"
"chr12:62543097|62553174","+","exon","MON2","NA","protein_coding"
"chr12:62549668|62553174","+","exon","MON2","NA","protein_coding"
"chr12:62560491|62588156","+","exon","MON2","NA","protein_coding"
"chr12:62566014|62588916","+","exon","MON2","NA","protein_coding"
"chr12:62578445|62588156","+","exon","MON2","NA","protein_coding"
"chr12:62580297|62588156","+","exon","MON2","NA","protein_coding"
"chr12:62801816|62802160","-","exon","PPM1H","NA","protein_coding"
"chr12:6333069|6334244","-","exon","TNFRSF1A","NA","protein_coding"
"chr12:63617304|63647365","-","exon","DPY19L2","NA","protein_coding"
"chr12:63621238|63663845","-","exon","DPY19L2","NA","protein_coding"
"chr12:63644403|63663845","-","exon","DPY19L2","NA","protein_coding"
"chr12:63802091|63805404","+","exon","RXYLT1","NA","protein_coding"
"chr12:63983947|63990072","+","exon","SRGAP1","NA","protein_coding"
"chr12:64409962|64421471","+","exon","XPOT","NA","protein_coding"
"chr12:64423005|64431823","+","exon","XPOT","NA","protein_coding"
"chr12:64455840|64464463","+","exon","TBK1","NA","protein_coding"
"chr12:64455840|64467082","+","exon","TBK1","NA","protein_coding"
"chr12:64455840|64474390","+","exon","TBK1","NA","protein_coding"
"chr12:64484303|64486017","+","exon","TBK1","NA","protein_coding"
"chr12:64484303|64490119","+","exon","TBK1","NA","protein_coding"
"chr12:64488487|64490119","+","exon","TBK1","NA","protein_coding"
"chr12:64495483|64498039","+","exon","TBK1","NA","protein_coding"
"chr12:64684787|64688453","+","exon","RASSF3","NA","protein_coding"
"chr12:64728956|64737107","-","exon","GNS","NA","protein_coding"
"chr12:64728956|64752757","-","exon","GNS","NA","protein_coding"
"chr12:64737004|64752757","-","exon","GNS","NA","protein_coding"
"chr12:64739381|64744907","-","exon","GNS","NA","protein_coding"
"chr12:64864668|64866903","+","exon","TBC1D30","NA","protein_coding"
"chr12:6509717|6511252","+","exon","SCARNA10,NCAPD2","NA","guide_RNA,protein_coding"
"chr12:65210926|65218619","+","exon","LEMD3","NA","protein_coding"
"chr12:65210929|65218619","+","exon","LEMD3","NA","protein_coding"
"chr12:6521798|6522037","+","exon","NCAPD2","NA","protein_coding"
"chr12:6521798|6523346","+","exon","NCAPD2","NA","protein_coding"
"chr12:65238502|65238814","+","exon","LEMD3","NA","protein_coding"
"chr12:65240136|65241087","+","exon","LEMD3","NA","protein_coding"
"chr12:65326826|65369026","+","exon","MSRB3","NA","protein_coding"
"chr12:6548425|6548825","-","exon","IFFO1","NA","protein_coding"
"chr12:6581044|6581814","-","exon","SCARNA11,CHD4","NA","guide_RNA,protein_coding"
"chr12:6587384|6588422","-","exon","CHD4","NA","protein_coding"
"chr12:66145841|66153448","-","exon","TMBIM4","NA","protein_coding"
"chr12:66152271|66153448","-","exon","TMBIM4","NA","protein_coding"
"chr12:66203711|66210201","+","exon","IRAK3","NA","protein_coding"
"chr12:66203711|66211597","+","exon","IRAK3","NA","protein_coding"
"chr12:66203711|66217235","+","exon","IRAK3","NA","protein_coding"
"chr12:66203711|66228370","+","exon","IRAK3","NA","protein_coding"
"chr12:66203711|66245262","+","exon","IRAK3","NA","protein_coding"
"chr12:66209456|66217235","+","exon","IRAK3","NA","protein_coding"
"chr12:66209456|66228370","+","exon","IRAK3","NA","protein_coding"
"chr12:66209456|66245262","+","exon","IRAK3","NA","protein_coding"
"chr12:66309706|66310608","+","exon","HELB","NA","protein_coding"
"chr12:66313986|66325126","+","exon","HELB","NA","protein_coding"
"chr12:66331154|66338212","+","exon","HELB","NA","protein_coding"
"chr12:6730402|6730820","+","exon","COPS7A","NA","protein_coding"
"chr12:6749848|6750766","-","exon","MLF2","NA","protein_coding"
"chr12:68302620|68302872","-","exon","MDM1","NA","protein_coding"
"chr12:68313443|68315265","-","exon","MDM1","NA","protein_coding"
"chr12:68321347|68325575","-","exon","MDM1","NA","protein_coding"
"chr12:68433284|68442141","-","exon","LINC02384","NA","lncRNA"
"chr12:68648699|68654252","+","exon","RAP1B","NA","protein_coding"
"chr12:68648699|68657217","+","exon","RAP1B","NA","protein_coding"
"chr12:68650400|68652051","+","exon","RAP1B","NA","protein_coding"
"chr12:68650400|68654252","+","exon","RAP1B","NA","protein_coding"
"chr12:68654112|68654252","+","exon","RAP1B","NA","protein_coding"
"chr12:68654112|68657217","+","exon","RAP1B","NA","protein_coding"
"chr12:6869258|6869773","+","exon","TPI1","NA","protein_coding"
"chr12:68696819|68702784","+","exon","NUP107","NA","protein_coding"
"chr12:68702736|68710093","+","exon","KRT8P39,NUP107","NA","pseudogene,protein_coding"
"chr12:68709238|68715740","+","exon","NUP107","NA","protein_coding"
"chr12:68710005|68715740","+","exon","NUP107","NA","protein_coding"
"chr12:68713730|68715740","+","exon","NUP107","NA","protein_coding"
"chr12:68715627|68725796","+","exon","NUP107","NA","protein_coding"
"chr12:68715627|68727389","+","exon","NUP107","NA","protein_coding"
"chr12:68715627|68731719","+","exon","NUP107","NA","protein_coding"
"chr12:68715627|68732739","+","exon","NUP107","NA","protein_coding"
"chr12:68725727|68726617","+","exon","NUP107","NA","protein_coding"
"chr12:68725727|68731719","+","exon","NUP107","NA","protein_coding"
"chr12:68733452|68735344","+","exon","NUP107","NA","protein_coding"
"chr12:68734708|68735344","+","exon","NUP107","NA","protein_coding"
"chr12:68813554|68816945","+","exon","MDM2","NA","protein_coding"
"chr12:68816812|68824651","+","exon","MDM2","NA","protein_coding"
"chr12:68816812|68828931","+","exon","MDM2","NA","protein_coding"
"chr12:68820325|68824651","+","exon","MDM2","NA","protein_coding"
"chr12:68820325|68828931","+","exon","MDM2","NA","protein_coding"
"chr12:68824363|68824651","+","exon","MDM2","NA","protein_coding"
"chr12:68824363|68828931","+","exon","MDM2","NA","protein_coding"
"chr12:68828771|68836749","+","exon","MDM2","NA","protein_coding"
"chr12:68835829|68836749","+","exon","MDM2","NA","protein_coding"
"chr12:69251129|69253154","+","exon","CPSF6","NA","protein_coding"
"chr12:69251129|69262562","+","exon","CPSF6","NA","protein_coding"
"chr12:69253051|69262562","+","exon","CPSF6","NA","protein_coding"
"chr12:69350108|69352298","+","exon","LYZ","NA","protein_coding"
"chr12:69362788|69370975","+","exon","YEATS4","NA","protein_coding"
"chr12:69365633|69370975","+","exon","YEATS4","NA","protein_coding"
"chr12:69370706|69370975","+","exon","YEATS4","NA","protein_coding"
"chr12:69530865|69532056","+","exon","FRS2","NA","protein_coding"
"chr12:6955660|6960945","+","exon","PTPN6","NA","protein_coding"
"chr12:6957654|6960239","+","exon","PTPN6","NA","protein_coding"
"chr12:69589485|69592159","+","exon","CCT2","NA","protein_coding"
"chr12:69589485|69593613","+","exon","CCT2","NA","protein_coding"
"chr12:69592059|69593613","+","exon","CCT2","NA","protein_coding"
"chr12:69755384|69756663","+","exon","RAB3IP","NA","protein_coding"
"chr12:69784720|69801721","+","exon","RAB3IP","NA","protein_coding"
"chr12:69800209|69801721","+","exon","RAB3IP","NA","protein_coding"
"chr12:69890971|69893840","+","exon","MYRFL","NA","protein_coding"
"chr12:70278132|70311017","+","exon","CNOT2","NA","protein_coding"
"chr12:70278132|70319364","+","exon","CNOT2","NA","protein_coding"
"chr12:70278132|70330469","+","exon","CNOT2","NA","protein_coding"
"chr12:70294071|70294294","+","exon","CNOT2","NA","protein_coding"
"chr12:7099686|7100026","-","exon","C1RL","NA","protein_coding"
"chr12:7099686|7102087","-","exon","C1RL","NA","protein_coding"
"chr12:71626260|71629037","-","exon","ZFC3H1","NA","protein_coding"
"chr12:71627751|71633017","-","exon","ZFC3H1","NA","protein_coding"
"chr12:71642436|71644318","-","exon","ZFC3H1","NA","protein_coding"
"chr12:71642436|71647813","-","exon","ZFC3H1","NA","protein_coding"
"chr12:71769800|71774022","+","exon","RAB21","NA","protein_coding"
"chr12:71769800|71782658","+","exon","RAB21","NA","protein_coding"
"chr12:71893222|71907138","+","exon","TBC1D15","NA","protein_coding"
"chr12:71913826|71921454","+","exon","TBC1D15","NA","protein_coding"
"chr12:71918451|71921454","+","exon","TBC1D15","NA","protein_coding"
"chr12:72562853|72575542","+","exon","TRHDE","NA","protein_coding"
"chr12:72618891|72621751","+","exon","TRHDE","NA","protein_coding"
"chr12:7403535|7433694","-","exon","CD163L1","NA","protein_coding"
"chr12:75304757|75321576","-","exon","CAPS2","NA","protein_coding"
"chr12:76055019|76060279","-","exon","NAP1L1","NA","protein_coding"
"chr12:76059798|76060279","-","exon","NAP1L1","NA","protein_coding"
"chr12:76059798|76068994","-","exon","NAP1L1","NA","protein_coding"
"chr12:76067371|76074239","-","exon","NAP1L1","NA","protein_coding"
"chr12:76450851|76459895","-","exon","OSBPL8","NA","protein_coding"
"chr12:76450851|76487618","-","exon","OSBPL8","NA","protein_coding"
"chr12:76450851|76537986","-","exon","OSBPL8","NA","protein_coding"
"chr12:76487510|76537986","-","exon","OSBPL8","NA","protein_coding"
"chr12:76797434|76805439","+","exon","ZDHHC17","NA","protein_coding"
"chr12:76805317|76809857","+","exon","ZDHHC17","NA","protein_coding"
"chr12:76809043|76822531","+","exon","ZDHHC17","NA","protein_coding"
"chr12:76845709|76849470","+","exon","ZDHHC17","NA","protein_coding"
"chr12:76846596|76849470","+","exon","ZDHHC17","NA","protein_coding"
"chr12:76848233|76849470","+","exon","ZDHHC17","NA","protein_coding"
"chr12:7741421|7747478","-","exon","CLEC4C","NA","protein_coding"
"chr12:7929684|7930642","-","exon","SLC2A3","NA","protein_coding"
"chr12:7930480|7931485","-","exon","SLC2A3","NA","protein_coding"
"chr12:79613575|79621207","-","exon","PAWR","NA","protein_coding"
"chr12:79781815|79788783","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79781815|79798584","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79786374|79788783","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79793863|79796950","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79793863|79822190","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79808483|79817518","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79808483|79822190","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79817394|79822190","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79820774|79821166","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79820774|79822190","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79820774|79828464","-","exon","PPP1R12A","NA","protein_coding"
"chr12:79828320|79845420","-","exon","PPP1R12A","NA","protein_coding"
"chr12:8039819|8040165","+","exon","FOXJ2","NA","protein_coding"
"chr12:813642|813814","+","exon","WNK1","NA","protein_coding"
"chr12:813642|830160","+","exon","WNK1","NA","protein_coding"
"chr12:813642|862270","+","exon","WNK1","NA","protein_coding"
"chr12:82369387|82403130","+","exon","METTL25","NA","protein_coding"
"chr12:82369387|82434724","+","exon","METTL25","NA","protein_coding"
"chr12:82369387|82438791","+","exon","METTL25","NA","protein_coding"
"chr12:82369387|82456820","+","exon","METTL25","NA","protein_coding"
"chr12:82386803|82389922","+","exon","METTL25","NA","protein_coding"
"chr12:82386803|82403130","+","exon","METTL25","NA","protein_coding"
"chr12:82386803|82434724","+","exon","METTL25","NA","protein_coding"
"chr12:82386803|82438791","+","exon","METTL25","NA","protein_coding"
"chr12:82386803|82456820","+","exon","METTL25","NA","protein_coding"
"chr12:82430893|82456820","+","exon","METTL25","NA","protein_coding"
"chr12:827042|830160","+","exon","WNK1","NA","protein_coding"
"chr12:82857010|82857580","+","exon","TMTC2","NA","protein_coding"
"chr12:82895818|82896646","+","exon","TMTC2","NA","protein_coding"
"chr12:82895818|82930545","+","exon","TMTC2","NA","protein_coding"
"chr12:82965024|82986046","+","exon","TMTC2","NA","protein_coding"
"chr12:8713811|8714041","+","exon","RIMKLB","NA","protein_coding"
"chr12:878212|882073","+","exon","WNK1","NA","protein_coding"
"chr12:88071781|88092832","-","exon","CEP290","NA","protein_coding"
"chr12:88096888|88107098","-","exon","CEP290","NA","protein_coding"
"chr12:88106675|88107098","-","exon","CEP290","NA","protein_coding"
"chr12:88106675|88109181","-","exon","CEP290","NA","protein_coding"
"chr12:88111202|88131218","-","exon","CEP290","NA","protein_coding"
"chr12:88148288|88176319","+","exon","TMTC3","NA","protein_coding"
"chr12:88153291|88176319","+","exon","TMTC3","NA","protein_coding"
"chr12:88160114|88176319","+","exon","TMTC3","NA","protein_coding"
"chr12:882943|883831","+","exon","WNK1","NA","protein_coding"
"chr12:89350588|89351025","-","exon","DUSP6","NA","protein_coding"
"chr12:8943405|8943910","-","exon","M6PR","NA","protein_coding"
"chr12:894562|897681","+","exon","WNK1","NA","protein_coding"
"chr12:89459638|89467685","-","exon","POC1B","NA","protein_coding"
"chr12:89459638|89472275","-","exon","POC1B","NA","protein_coding"
"chr12:89459638|89492115","-","exon","POC1B","NA","protein_coding"
"chr12:89459638|89497342","-","exon","POC1B","NA","protein_coding"
"chr12:89466770|89472275","-","exon","POC1B","NA","protein_coding"
"chr12:89470361|89472275","-","exon","POC1B","NA","protein_coding"
"chr12:89603043|89604346","-","exon","ATP2B1","NA","protein_coding"
"chr12:89603043|89635251","-","exon","ATP2B1","NA","protein_coding"
"chr12:89603043|89642355","-","exon","ATP2B1","NA","protein_coding"
"chr12:89609937|89611372","-","exon","ATP2B1","NA","protein_coding"
"chr12:89609937|89635251","-","exon","ATP2B1","NA","protein_coding"
"chr12:89616802|89635251","-","exon","ATP2B1","NA","protein_coding"
"chr12:89619999|89635251","-","exon","ATP2B1","NA","protein_coding"
"chr12:89619999|89642355","-","exon","ATP2B1","NA","protein_coding"
"chr12:89626454|89630645","-","exon","ATP2B1","NA","protein_coding"
"chr12:89627678|89635251","-","exon","ATP2B1","NA","protein_coding"
"chr12:89630505|89635251","-","exon","ATP2B1","NA","protein_coding"
"chr12:89642158|89656107","-","exon","ATP2B1","NA","protein_coding"
"chr12:89655679|89656107","-","exon","ATP2B1","NA","protein_coding"
"chr12:89655679|89677816","-","exon","ATP2B1","NA","protein_coding"
"chr12:916344|916820","-","exon","RAD52","NA","protein_coding"
"chr12:9247581|9257991","+","exon","LINC00987","NA","lncRNA"
"chr12:925450|927263","-","exon","RAD52","NA","protein_coding"
"chr12:92798892|92799086","-","exon","EEA1","NA","protein_coding"
"chr12:92798892|92802734","-","exon","EEA1","NA","protein_coding"
"chr12:92798892|92809156","-","exon","EEA1","NA","protein_coding"
"chr12:92798892|92811434","-","exon","EEA1","NA","protein_coding"
"chr12:92826166|92853025","-","exon","EEA1","NA","protein_coding"
"chr12:92827912|92853025","-","exon","EEA1","NA","protein_coding"
